# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 157 6.0525341795e-10 1.3920085692e-13 -6.0056258519e-12 1.0808329821e-15 3.0638311155e-12 5.9624656246e-13 -3.5486215690e-15
 158 6.0933893217e-10 1.3818947328e-13 -5.9868622391e-12 1.0960384319e-15 3.0083500856e-12 5.8788401902e-13 -3.4992584687e-15
 159 6.1338832284e-10 1.3713304269e-13 -5.9646339328e-12 1.1113800484e-15 2.9540213552e-12 5.7965321376e-13 -3.4490975496e-15
 160 6.1739991390e-10 1.3603356402e-13 -5.9389055227e-12 1.1268580561e-15 2.9007479193e-12 5.7154250427e-13 -3.3977000190e-15
 161 6.2137259850e-10 1.3489303101e-13 -5.9096499804e-12 1.1424725896e-15 2.8485196012e-12 5.6355133594e-13 -3.3450197553e-15
 162 6.2530540635e-10 1.3371351638e-13 -5.8768439261e-12 1.1582237390e-15 2.7973465130e-12 5.5568173703e-13 -3.2911133725e-15
 163 6.2919735427e-10 1.3249720176e-13 -5.8404660233e-12 1.1741115654e-15 2.7472360634e-12 5.4793537952e-13 -3.2360402445e-15
 164 6.3304744600e-10 1.3124637925e-13 -5.8004970202e-12 1.1901361005e-15 2.6981928951e-12 5.4031357044e-13 -3.1798625420e-15
 165 6.3685467193e-10 1.2996345296e-13 -5.7569197920e-12 1.2062973460e-15 2.6502188217e-12 5.3281724319e-13 -3.1226452690e-15
 166 6.4061800889e-10 1.2865094053e-13 -5.7097193823e-12 1.2225952733e-15 2.6033127643e-12 5.2544694877e-13 -3.0644562993e-15
 167 6.4433641989e-10 1.2731147469e-13 -5.6588830451e-12 1.2390298224e-15 2.5574706886e-12 5.1820284715e-13 -3.0053664132e-15
 168 6.4800885391e-10 1.2594780478e-13 -5.6044002863e-12 1.2556009020e-15 2.5126855413e-12 5.1108469852e-13 -2.9454493337e-15
 169 6.5163424564e-10 1.2456279831e-13 -5.5462629055e-12 1.2723083887e-15 2.4689471877e-12 5.0409185458e-13 -2.8847817639e-15
 170 6.5521151527e-10 1.2315944249e-13 -5.4844650382e-12 1.2891521264e-15 2.4262423478e-12 4.9722324990e-13 -2.8234434226e-15
 171 6.5873956821e-10 1.2174084573e-13 -5.4190031969e-12 1.3061319259e-15 2.3845545336e-12 4.9047739314e-13 -2.7615170814e-15
 172 6.6221729492e-10 1.2031023925e-13 -5.3498763133e-12 1.3232475644e-15 2.3438639859e-12 4.8385235839e-13 -2.6990886015e-15
 173 6.6564357062e-10 1.1887097856e-13 -5.2770857800e-12 1.3404987849e-15 2.3041476110e-12 4.7734577647e-13 -2.6362469696e-15
 174 6.6901725507e-10 1.1742654503e-13 -5.2006354920e-12 1.3578852955e-15 2.2653789176e-12 4.7095482620e-13 -2.5730843351e-15
 175 6.7233719232e-10 1.1598054739e-13 -5.1205318888e-12 1.3754067693e-15 2.2275279540e-12 4.6467622571e-13 -2.5096960464e-15
