# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 133 5.0119382578e-10 1.4440252172e-13 -5.5281623172e-12 0.0000000000e+00 4.7563414301e-12 8.5527851840e-13 -5.3690241490e-15
 134 5.0574965034e-10 1.4479426908e-13 -5.5781876986e-12 0.0000000000e+00 4.6577564296e-12 8.4157392543e-13 -5.2614240650e-15
 135 5.1030248298e-10 1.4512209897e-13 -5.6259606701e-12 0.0000000000e+00 4.5620097202e-12 8.2820314551e-13 -5.1498562561e-15
 136 5.1485088738e-10 1.4538586111e-13 -5.6714233137e-12 0.0000000000e+00 4.4689368266e-12 8.1514704638e-13 -5.0360445627e-15
 137 5.1939334259e-10 1.4558548406e-13 -5.7145186459e-12 0.0000000000e+00 4.3783524423e-12 8.0238386740e-13 -4.9218158398e-15
 138 5.2392824107e-10 1.4572097695e-13 -5.7551906565e-12 0.0000000000e+00 4.2900499610e-12 7.8988915929e-13 -4.8091018241e-15
 139 5.2845388685e-10 1.4579243126e-13 -5.7933843491e-12 0.0000000000e+00 4.2038010084e-12 7.7763572387e-13 -4.6999410018e-15
 140 5.3296865188e-10 1.4580000645e-13 -5.8290448821e-12 0.0000000000e+00 4.1194044002e-12 7.6559967256e-13 -4.5960896513e-15
 141 5.3747146700e-10 1.4574388157e-13 -5.8621148140e-12 0.0000000000e+00 4.0368395992e-12 7.5377942170e-13 -4.4978065728e-15
 142 5.4196137737e-10 1.4562430210e-13 -5.8925366530e-12 0.0000000000e+00 3.9561279904e-12 7.4217851649e-13 -4.4049481942e-15
 143 5.4643738769e-10 1.4544159720e-13 -5.9202537633e-12 0.0000000000e+00 3.8772846851e-12 7.3079966213e-13 -4.3173478385e-15
 144 5.5089846129e-10 1.4519618145e-13 -5.9452103994e-12 0.0000000000e+00 3.8003183528e-12 7.1964470077e-13 -4.2348152157e-15
 145 5.5534351918e-10 1.4488855646e-13 -5.9673517396e-12 0.0000000000e+00 3.7252310533e-12 7.0871458843e-13 -4.1571359138e-15
 146 5.5977143911e-10 1.4451931254e-13 -5.9866239206e-12 0.0000000000e+00 3.6520180697e-12 6.9800937197e-13 -4.0840708906e-15
 147 5.6418105464e-10 1.4408913039e-13 -6.0029740713e-12 0.0000000000e+00 3.5806677400e-12 6.8752816598e-13 -4.0153559650e-15
 148 5.6857115421e-10 1.4359878272e-13 -6.0163503472e-12 0.0000000000e+00 3.5111612897e-12 6.7726912976e-13 -3.9507013087e-15
 149 5.7294048016e-10 1.4304913594e-13 -6.0267019640e-12 0.0000000000e+00 3.4434726638e-12 6.6722944423e-13 -3.8897909371e-15
 150 5.7728772787e-10 1.4244115184e-13 -6.0339792318e-12 0.0000000000e+00 3.3775683594e-12 6.5740528889e-13 -3.8322822014e-15
 151 5.8161154474e-10 1.4177588920e-13 -6.0381335895e-12 0.0000000000e+00 3.3134072580e-12 6.4779181875e-13 -3.7778052796e-15
 152 5.8591052932e-10 1.4105450549e-13 -6.0391176385e-12 0.0000000000e+00 3.2509404572e-12 6.3838314125e-13 -3.7259626682e-15
 153 5.9018323031e-10 1.4027825852e-13 -6.0368851769e-12 0.0000000000e+00 3.1901111038e-12 6.2917229323e-13 -3.6763286734e-15
 154 5.9442814569e-10 1.3944850813e-13 -6.0313912335e-12 0.0000000000e+00 3.1308542254e-12 6.2015121786e-13 -3.6284489030e-15
 155 5.9864372172e-10 1.3856671781e-13 -6.0225921022e-12 0.0000000000e+00 3.0730965630e-12 6.1131074155e-13 -3.5818397573e-15
 156 6.0282835204e-10 1.3763445637e-13 -6.0104453755e-12 0.0000000000e+00 3.0167564032e-12 6.0264055093e-13 -3.5359879209e-15
 157 6.0698037673e-10 1.3665339963e-13 -5.9949099790e-12 0.0000000000e+00 2.9617434106e-12 5.9412916974e-13 -3.4903498543e-15
 158 6.1109808135e-10 1.3562533207e-13 -5.9759462053e-12 0.0000000000e+00 2.9079584598e-12 5.8576393582e-13 -3.4443512848e-15
 159 6.1517969602e-10 1.3455214847e-13 -5.9535157482e-12 0.0000000000e+00 2.8552934678e-12 5.7753097801e-13 -3.3973866985e-15
 160 6.1922354536e-10 1.3343582924e-13 -5.9275833110e-12 0.0000000000e+00 2.8036540777e-12 5.6941828518e-13 -3.3489387116e-15
 161 6.2322851519e-10 1.3227836034e-13 -5.8981215204e-12 0.0000000000e+00 2.7530303293e-12 5.6142526854e-13 -3.2989491899e-15
 162 6.2719362575e-10 1.3108180934e-13 -5.8651065174e-12 0.0000000000e+00 2.7034319848e-12 5.5355401001e-13 -3.2474803304e-15
 163 6.3111788432e-10 1.2984835272e-13 -5.8285164625e-12 0.0000000000e+00 2.6548661823e-12 5.4580623804e-13 -3.1945978005e-15
 164 6.3500028500e-10 1.2858027739e-13 -5.7883315779e-12 0.0000000000e+00 2.6073373748e-12 5.3818331900e-13 -3.1403707878e-15
 165 6.3883980847e-10 1.2727998219e-13 -5.7445341882e-12 0.0000000000e+00 2.5608472682e-12 5.3068624847e-13 -3.0848720498e-15
 166 6.4263542177e-10 1.2594997951e-13 -5.6971087624e-12 0.0000000000e+00 2.5153947610e-12 5.2331564263e-13 -3.0281779639e-15
