# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 582 3.1486447882e-10 1.9563082625e-12 3.6253910960e-12 9.5315605349e-15 4.2555614686e-14 2.6185393753e-15 -3.0132774935e-16
 583 3.1378030612e-10 1.9909051473e-12 3.6796420647e-12 9.5452839753e-15 4.2291667494e-14 2.6454849699e-15 -3.0964473738e-16
 584 3.1268439877e-10 2.0258796955e-12 3.7299958701e-12 9.5588085458e-15 4.2029796976e-14 2.6727182471e-15 -3.1786206998e-16
 585 3.1157740326e-10 2.0612189308e-12 3.7763998739e-12 9.5721347950e-15 4.1769978569e-14 2.7002200141e-15 -3.2597877213e-16
 586 3.1045997531e-10 2.0969096740e-12 3.8188011507e-12 9.5852632968e-15 4.1512186981e-14 2.7279707954e-15 -3.3399386970e-16
 587 3.0933277991e-10 2.1329385423e-12 3.8571464882e-12 9.5981946505e-15 4.1256396190e-14 2.7559508319e-15 -3.4190638941e-16
 588 3.0819649135e-10 2.1692919489e-12 3.8913823856e-12 9.6109294808e-15 4.1002579442e-14 2.7841400796e-15 -3.4971535894e-16
 589 3.0705179329e-10 2.2059561013e-12 3.9214550540e-12 9.6234684379e-15 4.0750709246e-14 2.8125182082e-15 -3.5741980688e-16
 590 3.0589937874e-10 2.2429170011e-12 3.9473104151e-12 9.6358121979e-15 4.0500757367e-14 2.8410646001e-15 -3.6501876280e-16
 591 3.0473995016e-10 2.2801604428e-12 3.9688941008e-12 9.6479614626e-15 4.0252694829e-14 2.8697583488e-15 -3.7251125728e-16
 592 3.0357421947e-10 2.3176720129e-12 3.9861514528e-12 9.6599169597e-15 4.0006491903e-14 2.8985782583e-15 -3.7989632190e-16
 593 3.0240290809e-10 2.3554370891e-12 3.9990275217e-12 9.6716794432e-15 3.9762118110e-14 2.9275028412e-15 -3.8717298930e-16
 594 3.0122674698e-10 2.3934408394e-12 4.0074670668e-12 9.6832496932e-15 3.9519542215e-14 2.9565103180e-15 -3.9434029321e-16
 595 3.0004647668e-10 2.4316682211e-12 4.0114145550e-12 9.6946285161e-15 3.9278732220e-14 2.9855786154e-15 -4.0139726843e-16
 596 2.9886279667e-10 2.4701044740e-12 4.0108263942e-12 9.7058169881e-15 3.9039660168e-14 3.0146888746e-15 -4.0834323682e-16
 597 2.9767621193e-10 2.5087366143e-12 4.0057079604e-12 9.7168171916e-15 3.8802316665e-14 3.0438360710e-15 -4.1517867271e-16
 598 2.9648718274e-10 2.5475519754e-12 3.9960774745e-12 9.7276314973e-15 3.8566696703e-14 3.0730186513e-15 -4.2190435867e-16
 599 2.9529617496e-10 2.5865377167e-12 3.9819538538e-12 9.7382623222e-15 3.8332794886e-14 3.1022350482e-15 -4.2852110162e-16
 600 2.9410366013e-10 2.6256808224e-12 3.9633567155e-12 9.7487121300e-15 3.8100605431e-14 3.1314836799e-15 -4.3502973300e-16
 601 2.9291011546e-10 2.6649681014e-12 3.9403063806e-12 9.7589834315e-15 3.7870122164e-14 3.1607629506e-15 -4.4143110884e-16
 602 2.9171602388e-10 2.7043861860e-12 3.9128238769e-12 9.7690787849e-15 3.7641338518e-14 3.1900712500e-15 -4.4772610993e-16
 603 2.9052187400e-10 2.7439215316e-12 3.8809309432e-12 9.7790007953e-15 3.7414247531e-14 3.2194069534e-15 -4.5391564189e-16
 604 2.8932816020e-10 2.7835604157e-12 3.8446500323e-12 9.7887521157e-15 3.7188841842e-14 3.2487684217e-15 -4.6000063535e-16
 605 2.8813538262e-10 2.8232889374e-12 3.8040043147e-12 9.7983354470e-15 3.6965113694e-14 3.2781540014e-15 -4.6598204604e-16
 606 2.8694404719e-10 2.8630930165e-12 3.7590176821e-12 9.8077535379e-15 3.6743054925e-14 3.3075620245e-15 -4.7186085490e-16
 607 2.8575466562e-10 2.9029583928e-12 3.7097147511e-12 9.8170091853e-15 3.6522656972e-14 3.3369908083e-15 -4.7763806824e-16
 608 2.8456775549e-10 2.9428706254e-12 3.6561208666e-12 9.8261052348e-15 3.6303910863e-14 3.3664386557e-15 -4.8331471784e-16
 609 2.8338384020e-10 2.9828150922e-12 3.5982621052e-12 9.8350445804e-15 3.6086807221e-14 3.3959038549e-15 -4.8889186107e-16
 610 2.8220344906e-10 3.0227769887e-12 3.5361652790e-12 9.8438301650e-15 3.5871336257e-14 3.4253846792e-15 -4.9437058102e-16
 611 2.8102711723e-10 3.0627413278e-12 3.4698579390e-12 9.8524649805e-15 3.5657487769e-14 3.4548793876e-15 -4.9975198663e-16
 612 2.7985538584e-10 3.1026929385e-12 3.3993683785e-12 9.8609520683e-15 3.5445251141e-14 3.4843862238e-15 -5.0503721279e-16
 613 2.7868880192e-10 3.1426164659e-12 3.3247256370e-12 9.8692945189e-15 3.5234615341e-14 3.5139034172e-15 -5.1022742050e-16
 614 2.7752791848e-10 3.1824963696e-12 3.2459595032e-12 9.8774954729e-15 3.5025568917e-14 3.5434291820e-15 -5.1532379696e-16
 615 2.7637329452e-10 3.2223169238e-12 3.1631005191e-12 9.8855581204e-15 3.4818099997e-14 3.5729617176e-15 -5.2032755569e-16
 616 2.7522549503e-10 3.2620622162e-12 3.0761799832e-12 9.8934857018e-15 3.4612196283e-14 3.6024992084e-15 -5.2523993668e-16
 617 2.7408509105e-10 3.3017161471e-12 2.9852299541e-12 9.9012815079e-15 3.4407845054e-14 3.6320398239e-15 -5.3006220650e-16
 618 2.7295265966e-10 3.3412624291e-12 2.8902832538e-12 9.9089488797e-15 3.4205033160e-14 3.6615817185e-15 -5.3479565841e-16
 619 2.7182878401e-10 3.3806845860e-12 2.7913734719e-12 9.9164912092e-15 3.4003747023e-14 3.6911230316e-15 -5.3944161251e-16
 620 2.7071405335e-10 3.4199659523e-12 2.6885349684e-12 9.9239119393e-15 3.3803972630e-14 3.7206618874e-15 -5.4400141584e-16
 621 2.6960906305e-10 3.4590896723e-12 2.5818028774e-12 9.9312145638e-15 3.3605695536e-14 3.7501963948e-15 -5.4847644251e-16
 622 2.6851441461e-10 3.4980386996e-12 2.4712131112e-12 9.9384026282e-15 3.3408900860e-14 3.7797246477e-15 -5.5286809381e-16
 623 2.6743071571e-10 3.5367957962e-12 2.3568023631e-12 9.9454797292e-15 3.3213573280e-14 3.8092447247e-15 -5.5717779837e-16
 624 2.6635858020e-10 3.5753435319e-12 2.2386081111e-12 9.9524495155e-15 3.3019697034e-14 3.8387546891e-15 -5.6140701224e-16
 625 2.6529862813e-10 3.6136642835e-12 2.1166686219e-12 9.9593156878e-15 3.2827255920e-14 3.8682525887e-15 -5.6555721904e-16
 626 2.6425148580e-10 3.6517402339e-12 1.9910229538e-12 9.9660819987e-15 3.2636233287e-14 3.8977364560e-15 -5.6962993008e-16
 627 2.6321778573e-10 3.6895533717e-12 1.8617109608e-12 9.9727522536e-15 3.2446612039e-14 3.9272043082e-15 -5.7362668445e-16
 628 2.6219816674e-10 3.7270854904e-12 1.7287732955e-12 9.9793303100e-15 3.2258374629e-14 3.9566541469e-15 -5.7754904921e-16
 629 2.6119327393e-10 3.7643181876e-12 1.5922514134e-12 9.9858200787e-15 3.2071503061e-14 3.9860839582e-15 -5.8139861943e-16
 630 2.6020375872e-10 3.8012328641e-12 1.4521875756e-12 9.9922255231e-15 3.1885978882e-14 4.0154917125e-15 -5.8517701839e-16
 631 2.5923027886e-10 3.8378107237e-12 1.3086248531e-12 9.9985506601e-15 3.1701783186e-14 4.0448753648e-15 -5.8888589764e-16
 632 2.5827349848e-10 3.8740327717e-12 1.1616071298e-12 1.0004799560e-14 3.1518896607e-14 4.0742328543e-15 -5.9252693718e-16
 633 2.5733408807e-10 3.9098798149e-12 1.0111791062e-12 1.0010976346e-14 3.1337299318e-14 4.1035621047e-15 -5.9610184553e-16
 634 2.5641272455e-10 3.9453324607e-12 8.5738630315e-13 1.0017085197e-14 3.1156971032e-14 4.1328610236e-15 -5.9961235988e-16
 635 2.5551009124e-10 3.9803711160e-12 7.0027506497e-13 1.0023130344e-14 3.0977890996e-14 4.1621275031e-15 -6.0306024623e-16
 636 2.5462679165e-10 4.0149779058e-12 5.3989601721e-13 1.0029115853e-14 3.0800041001e-14 4.1913586070e-15 -6.0644684686e-16
 637 2.5376308852e-10 4.0491424776e-12 3.7631451873e-13 1.0035044961e-14 3.0623414485e-14 4.2205481125e-15 -6.0977171135e-16
 638 2.5291915884e-10 4.0828563286e-12 2.0960045603e-13 1.0040920722e-14 3.0448007638e-14 4.2496889122e-15 -6.1303393445e-16
 639 2.5209517956e-10 4.1161108981e-12 3.9824815503e-14 1.0046746231e-14 3.0273816402e-14 4.2787738213e-15 -6.1623260586e-16
 640 2.5129132759e-10 4.1488975682e-12 -1.3294031197e-13 1.0052524619e-14 3.0100836475e-14 4.3077955766e-15 -6.1936681019e-16
 641 2.5050777982e-10 4.1812076629e-12 -3.0862172647e-13 1.0058259058e-14 2.9929063304e-14 4.3367468371e-15 -6.2243562697e-16
 642 2.4974471307e-10 4.2130324483e-12 -4.8714511452e-13 1.0063952755e-14 2.9758492092e-14 4.3656201833e-15 -6.2543813062e-16
 643 2.4900230414e-10 4.2443631324e-12 -6.6843504448e-13 1.0069608961e-14 2.9589117788e-14 4.3944081167e-15 -6.2837339046e-16
 644 2.4828072976e-10 4.2751908650e-12 -8.5241496201e-13 1.0075230960e-14 2.9420935093e-14 4.4231030600e-15 -6.3124047069e-16
 645 2.4758016664e-10 4.3055067371e-12 -1.0390071855e-12 1.0080822080e-14 2.9253938452e-14 4.4516973564e-15 -6.3403843038e-16
 646 2.4690079140e-10 4.3353017816e-12 -1.2281329017e-12 1.0086385685e-14 2.9088122059e-14 4.4801832695e-15 -6.3676632343e-16
 647 2.4624278062e-10 4.3645669724e-12 -1.4197121607e-12 1.0091925180e-14 2.8923479852e-14 4.5085529833e-15 -6.3942319862e-16
 648 2.4560631081e-10 4.3932932244e-12 -1.6136638719e-12 1.0097444009e-14 2.8760005512e-14 4.5367986011e-15 -6.4200809953e-16
 649 2.4499155841e-10 4.4214713936e-12 -1.8099057991e-12 1.0102945656e-14 2.8597692462e-14 4.5649121461e-15 -6.4452006459e-16
 650 2.4439869980e-10 4.4490922768e-12 -2.0083545562e-12 1.0108433644e-14 2.8436533868e-14 4.5928855607e-15 -6.4695812703e-16
 651 2.4382791128e-10 4.4761466113e-12 -2.2089256025e-12 1.0113911536e-14 2.8276522634e-14 4.6207107061e-15 -6.4932131487e-16
 652 2.4327936909e-10 4.5026250750e-12 -2.4115332379e-12 1.0119382936e-14 2.8117651402e-14 4.6483793624e-15 -6.5160865093e-16
 653 2.4275324935e-10 4.5285182859e-12 -2.6160905990e-12 1.0124851488e-14 2.7959912553e-14 4.6758832278e-15 -6.5381915280e-16
 654 2.4224972814e-10 4.5538168025e-12 -2.8225096538e-12 1.0130320875e-14 2.7803298203e-14 4.7032139189e-15 -6.5595183285e-16
 655 2.4176898144e-10 4.5785111231e-12 -3.0307011978e-12 1.0135794822e-14 2.7647800202e-14 4.7303629699e-15 -6.5800569818e-16
 656 2.4131118512e-10 4.6025916858e-12 -3.2405748489e-12 1.0141277094e-14 2.7493410134e-14 4.7573218328e-15 -6.5997975066e-16
 657 2.4087651498e-10 4.6260488684e-12 -3.4520390432e-12 1.0146771497e-14 2.7340119315e-14 4.7840818765e-15 -6.6187298686e-16
 658 2.4046514670e-10 4.6488729885e-12 -3.6650010303e-12 1.0152281878e-14 2.7187918792e-14 4.8106343871e-15 -6.6368439811e-16
 659 2.4007725590e-10 4.6710543028e-12 -3.8793668687e-12 1.0157812124e-14 2.7036799341e-14 4.8369705674e-15 -6.6541297042e-16
 660 2.3971301804e-10 4.6925830074e-12 -4.0950414215e-12 1.0163366166e-14 2.6886751466e-14 4.8630815365e-15 -6.6705768450e-16
 661 2.3937260852e-10 4.7134492372e-12 -4.3119283514e-12 1.0168947973e-14 2.6737765399e-14 4.8889583296e-15 -6.6861751576e-16
 662 2.3905620259e-10 4.7336430664e-12 -4.5299301167e-12 1.0174561557e-14 2.6589831096e-14 4.9145918978e-15 -6.7009143428e-16
 663 2.3876397542e-10 4.7531545076e-12 -4.7489479662e-12 1.0180210971e-14 2.6442938239e-14 4.9399731077e-15 -6.7147840479e-16
 664 2.3849610205e-10 4.7719735124e-12 -4.9688819350e-12 1.0185900312e-14 2.6297076232e-14 4.9650927412e-15 -6.7277738671e-16
 665 2.3825275738e-10 4.7900899705e-12 -5.1896308398e-12 1.0191633717e-14 2.6152234201e-14 4.9899414950e-15 -6.7398733406e-16
 666 2.3803411620e-10 4.8074937100e-12 -5.4110922745e-12 1.0197415364e-14 2.6008400994e-14 5.0145099809e-15 -6.7510719552e-16
 667 2.3784035318e-10 4.8241744972e-12 -5.6331626054e-12 1.0203249476e-14 2.5865565175e-14 5.0387887246e-15 -6.7613591437e-16
 668 2.3767164285e-10 4.8401220364e-12 -5.8557369668e-12 1.0209140316e-14 2.5723715029e-14 5.0627681662e-15 -6.7707242850e-16
 669 2.3752815959e-10 4.8553259696e-12 -6.0787092564e-12 1.0215092191e-14 2.5582838556e-14 5.0864386596e-15 -6.7791567042e-16
 670 2.3741007766e-10 4.8697758766e-12 -6.3019721309e-12 1.0221109450e-14 2.5442923472e-14 5.1097904723e-15 -6.7866456720e-16
 671 2.3731757118e-10 4.8834612746e-12 -6.5254170010e-12 1.0227196485e-14 2.5303957207e-14 5.1328137850e-15 -6.7931804049e-16
 672 2.3725081411e-10 4.8963716182e-12 -6.7489340276e-12 1.0233357731e-14 2.5165926904e-14 5.1554986913e-15 -6.7987500650e-16
 673 2.3720998025e-10 4.9084962994e-12 -6.9724121163e-12 1.0239597665e-14 2.5028819417e-14 5.1778351976e-15 -6.8033437601e-16
 674 2.3719524329e-10 4.9198246469e-12 -7.1957389137e-12 1.0245920808e-14 2.4892621311e-14 5.1998132227e-15 -6.8069505433e-16
 675 2.3720677672e-10 4.9303459266e-12 -7.4188008023e-12 1.0252331726e-14 2.4757318859e-14 5.2214225975e-15 -6.8095594128e-16
 676 2.3724469080e-10 4.9400514750e-12 -7.6414902658e-12 1.0258834486e-14 2.4622899971e-14 5.2426547681e-15 -6.8111620437e-16
 677 2.3730884175e-10 4.9489411515e-12 -7.8637281679e-12 1.0265431027e-14 2.4489360019e-14 5.2635079462e-15 -6.8117610461e-16
 678 2.3739901842e-10 4.9570170252e-12 -8.0854419446e-12 1.0272122759e-14 2.4356696134e-14 5.2839820692e-15 -6.8113618848e-16
 679 2.3751500498e-10 4.9642812538e-12 -8.3065582761e-12 1.0278911095e-14 2.4224905289e-14 5.3040771071e-15 -6.8099701644e-16
 680 2.3765658091e-10 4.9707360839e-12 -8.5270030835e-12 1.0285797454e-14 2.4093984298e-14 5.3237930623e-15 -6.8075916296e-16
 681 2.3782352098e-10 4.9763838514e-12 -8.7467015268e-12 1.0292783262e-14 2.3963929814e-14 5.3431299706e-15 -6.8042321664e-16
 682 2.3801559523e-10 4.9812269823e-12 -8.9655780017e-12 1.0299869947e-14 2.3834738330e-14 5.3620879006e-15 -6.7998978023e-16
 683 2.3823256893e-10 4.9852679925e-12 -9.1835561375e-12 1.0307058946e-14 2.3706406176e-14 5.3806669539e-15 -6.7945947070e-16
 684 2.3847420259e-10 4.9885094886e-12 -9.4005587940e-12 1.0314351700e-14 2.3578929520e-14 5.3988672659e-15 -6.7883291929e-16
 685 2.3874025192e-10 4.9909541682e-12 -9.6165080595e-12 1.0321749654e-14 2.3452304368e-14 5.4166890052e-15 -6.7811077160e-16
 686 2.3903046783e-10 4.9926048204e-12 -9.8313252474e-12 1.0329254260e-14 2.3326526562e-14 5.4341323742e-15 -6.7729368762e-16
 687 2.3934459639e-10 4.9934643259e-12 -1.0044930894e-11 1.0336866977e-14 2.3201591776e-14 5.4511976093e-15 -6.7638234180e-16
 688 2.3968237879e-10 4.9935356579e-12 -1.0257244756e-11 1.0344589265e-14 2.3077495523e-14 5.4678849807e-15 -6.7537742313e-16
 689 2.4004355140e-10 4.9928218820e-12 -1.0468185808e-11 1.0352422593e-14 2.2954233147e-14 5.4841947929e-15 -6.7427963516e-16
 690 2.4042784564e-10 4.9913261568e-12 -1.0677672239e-11 1.0360368435e-14 2.2831799825e-14 5.5001273847e-15 -6.7308969609e-16
 691 2.4083498805e-10 4.9890517346e-12 -1.0885621451e-11 1.0368428268e-14 2.2710190566e-14 5.5156831293e-15 -6.7180833883e-16
 692 2.4126470023e-10 4.9860019612e-12 -1.1091950055e-11 1.0376603579e-14 2.2589400213e-14 5.5308624350e-15 -6.7043631105e-16
 693 2.4171669883e-10 4.9821802769e-12 -1.1296573869e-11 1.0384895855e-14 2.2469423435e-14 5.5456657443e-15 -6.6897437524e-16
 694 2.4219069552e-10 4.9775902164e-12 -1.1499407917e-11 1.0393306592e-14 2.2350254735e-14 5.5600935352e-15 -6.6742330878e-16
 695 2.4268639697e-10 4.9722354097e-12 -1.1700366424e-11 1.0401837291e-14 2.2231888443e-14 5.5741463205e-15 -6.6578390399e-16
 696 2.4320350486e-10 4.9661195821e-12 -1.1899362813e-11 1.0410489458e-14 2.2114318717e-14 5.5878246487e-15 -6.6405696820e-16
 697 2.4374171580e-10 4.9592465547e-12 -1.2096309707e-11 1.0419264603e-14 2.1997539544e-14 5.6011291033e-15 -6.6224332380e-16
 698 2.4430072139e-10 4.9516202450e-12 -1.2291118918e-11 1.0428164244e-14 2.1881544736e-14 5.6140603039e-15 -6.6034380831e-16
 699 2.4488020811e-10 4.9432446671e-12 -1.2483701455e-11 1.0437189903e-14 2.1766327931e-14 5.6266189056e-15 -6.5835927443e-16
 700 2.4547985739e-10 4.9341239321e-12 -1.2673967510e-11 1.0446343107e-14 2.1651882595e-14 5.6388055996e-15 -6.5629059012e-16
 701 2.4609934552e-10 4.9242622487e-12 -1.2861826467e-11 1.0455625390e-14 2.1538202014e-14 5.6506211131e-15 -6.5413863863e-16
 702 2.4673834366e-10 4.9136639233e-12 -1.3047186889e-11 1.0465038289e-14 2.1425279300e-14 5.6620662097e-15 -6.5190431859e-16
 703 2.4739651781e-10 4.9023333607e-12 -1.3229956523e-11 1.0474583350e-14 2.1313107389e-14 5.6731416894e-15 -6.4958854405e-16
 704 2.4807352882e-10 4.8902750643e-12 -1.3410042291e-11 1.0484262122e-14 2.1201679036e-14 5.6838483889e-15 -6.4719224455e-16
 705 2.4876903233e-10 4.8774936368e-12 -1.3587350293e-11 1.0494076158e-14 2.1090986819e-14 5.6941871815e-15 -6.4471636518e-16
 706 2.4948267876e-10 4.8639937801e-12 -1.3761785803e-11 1.0504027020e-14 2.0981023138e-14 5.7041589775e-15 -6.4216186664e-16
 707 2.5021411332e-10 4.8497802961e-12 -1.3933253262e-11 1.0514116274e-14 2.0871780210e-14 5.7137647244e-15 -6.3952972530e-16
 708 2.5096297593e-10 4.8348580871e-12 -1.4101656281e-11 1.0524345490e-14 2.0763250071e-14 5.7230054069e-15 -6.3682093324e-16
 709 2.5172890126e-10 4.8192321559e-12 -1.4266897637e-11 1.0534716245e-14 2.0655424578e-14 5.7318820470e-15 -6.3403649837e-16
 710 2.5251151869e-10 4.8029076066e-12 -1.4428879268e-11 1.0545230121e-14 2.0548295402e-14 5.7403957044e-15 -6.3117744440e-16
 711 2.5331045228e-10 4.7858896446e-12 -1.4587502271e-11 1.0555888706e-14 2.0441854032e-14 5.7485474766e-15 -6.2824481099e-16
 712 2.5412532076e-10 4.7681835775e-12 -1.4742666903e-11 1.0566693592e-14 2.0336091775e-14 5.7563384988e-15 -6.2523965376e-16
 713 2.5495573748e-10 4.7497948150e-12 -1.4894272574e-11 1.0577646379e-14 2.0230999748e-14 5.7637699445e-15 -6.2216304436e-16
 714 2.5580131046e-10 4.7307288695e-12 -1.5042217847e-11 1.0588748670e-14 2.0126568888e-14 5.7708430252e-15 -6.1901607051e-16
 715 2.5666164229e-10 4.7109913566e-12 -1.5186400432e-11 1.0600002074e-14 2.0022789942e-14 5.7775589910e-15 -6.1579983612e-16
 716 2.5753632722e-10 4.6905889325e-12 -1.5326730091e-11 1.0611407716e-14 1.9919654731e-14 5.7839189627e-15 -6.1251552941e-16
 717 2.5842494218e-10 4.6695321260e-12 -1.5463167628e-11 1.0622964756e-14 1.9817159965e-14 5.7899234252e-15 -6.0916462887e-16
 718 2.5932705552e-10 4.6478325650e-12 -1.5595686686e-11 1.0634671838e-14 1.9715303504e-14 5.7955727241e-15 -6.0574870162e-16
 719 2.6024222991e-10 4.6255020453e-12 -1.5724260915e-11 1.0646527580e-14 1.9614083102e-14 5.8008672328e-15 -6.0226933578e-16
 720 2.6117002234e-10 4.6025525311e-12 -1.5848863974e-11 1.0658530570e-14 1.9513496410e-14 5.8058073527e-15 -5.9872814052e-16
 721 2.6210998409e-10 4.5789961557e-12 -1.5969469531e-11 1.0670679371e-14 1.9413540972e-14 5.8103935129e-15 -5.9512674616e-16
 722 2.6306166067e-10 4.5548452222e-12 -1.6086051263e-11 1.0682972516e-14 1.9314214226e-14 5.8146261708e-15 -5.9146680420e-16
 723 2.6402459188e-10 4.5301122041e-12 -1.6198582858e-11 1.0695408512e-14 1.9215513504e-14 5.8185058120e-15 -5.8774998746e-16
 724 2.6499831172e-10 4.5048097456e-12 -1.6307038012e-11 1.0707985835e-14 1.9117436031e-14 5.8220329505e-15 -5.8397799010e-16
 725 2.6598234838e-10 4.4789506629e-12 -1.6411390434e-11 1.0720702936e-14 1.9019978923e-14 5.8252081286e-15 -5.8015252773e-16
 726 2.6697622427e-10 4.4525479442e-12 -1.6511613841e-11 1.0733558235e-14 1.8923139191e-14 5.8280319173e-15 -5.7627533748e-16
 727 2.6797945592e-10 4.4256147504e-12 -1.6607681963e-11 1.0746550126e-14 1.8826913734e-14 5.8305049165e-15 -5.7234817807e-16
 728 2.6899155404e-10 4.3981644162e-12 -1.6699568542e-11 1.0759676972e-14 1.8731299346e-14 5.8326277546e-15 -5.6837282988e-16
 729 2.7001202343e-10 4.3702104502e-12 -1.6787247331e-11 1.0772937109e-14 1.8636292708e-14 5.8344010892e-15 -5.6435109503e-16
 730 2.7104036300e-10 4.3417665356e-12 -1.6870692095e-11 1.0786328844e-14 1.8541890392e-14 5.8358256068e-15 -5.6028479750e-16
 731 2.7207606575e-10 4.3128465311e-12 -1.6949876615e-11 1.0799850453e-14 1.8448088861e-14 5.8369020235e-15 -5.5617578312e-16
 732 2.7311861872e-10 4.2834644715e-12 -1.7024774682e-11 1.0813500187e-14 1.8354884467e-14 5.8376310842e-15 -5.5202591971e-16
 733 2.7416750301e-10 4.2536345678e-12 -1.7095360100e-11 1.0827276265e-14 1.8262273449e-14 5.8380135636e-15 -5.4783709716e-16
 734 2.7522219370e-10 4.2233712085e-12 -1.7161606691e-11 1.0841176877e-14 1.8170251934e-14 5.8380502659e-15 -5.4361122746e-16
 735 2.7628215990e-10 4.1926889599e-12 -1.7223488288e-11 1.0855200185e-14 1.8078815940e-14 5.8377420250e-15 -5.3935024482e-16
 736 2.7734686469e-10 4.1616025666e-12 -1.7280978739e-11 1.0869344319e-14 1.7987961369e-14 5.8370897047e-15 -5.3505610571e-16
 737 2.7841576509e-10 4.1301269525e-12 -1.7334051910e-11 1.0883607382e-14 1.7897684010e-14 5.8360941985e-15 -5.3073078898e-16
 738 2.7948831207e-10 4.0982772209e-12 -1.7382681679e-11 1.0897987446e-14 1.7807979540e-14 5.8347564302e-15 -5.2637629589e-16
 739 2.8056395051e-10 4.0660686556e-12 -1.7426841942e-11 1.0912482554e-14 1.7718843520e-14 5.8330773537e-15 -5.2199465023e-16
 740 2.8164211916e-10 4.0335167215e-12 -1.7466506611e-11 1.0927090719e-14 1.7630271397e-14 5.8310579533e-15 -5.1758789834e-16
 741 2.8272225068e-10 4.0006370647e-12 -1.7501649616e-11 1.0941809922e-14 1.7542258504e-14 5.8286992436e-15 -5.1315810925e-16
 742 2.8380377156e-10 3.9674455138e-12 -1.7532244901e-11 1.0956638117e-14 1.7454800055e-14 5.8260022699e-15 -5.0870737473e-16
 743 2.8488610212e-10 3.9339580800e-12 -1.7558266431e-11 1.0971573225e-14 1.7367891151e-14 5.8229681080e-15 -5.0423780933e-16
 744 2.8596865648e-10 3.9001909582e-12 -1.7579688186e-11 1.0986613139e-14 1.7281526776e-14 5.8195978648e-15 -4.9975155053e-16
 745 2.8705084258e-10 3.8661605270e-12 -1.7596484167e-11 1.1001755719e-14 1.7195701795e-14 5.8158926777e-15 -4.9525075873e-16
 746 2.8813206211e-10 3.8318833499e-12 -1.7608628393e-11 1.1016998797e-14 1.7110410957e-14 5.8118537156e-15 -4.9073761742e-16
 747 2.8921171049e-10 3.7973761758e-12 -1.7616094900e-11 1.1032340172e-14 1.7025648893e-14 5.8074821782e-15 -4.8621433318e-16
 748 2.9028917690e-10 3.7626559394e-12 -1.7618857746e-11 1.1047777614e-14 1.6941410114e-14 5.8027792968e-15 -4.8168313578e-16
 749 2.9136384421e-10 3.7277397618e-12 -1.7616891008e-11 1.1063308861e-14 1.6857689013e-14 5.7977463338e-15 -4.7714627828e-16
 750 2.9243508897e-10 3.6926449514e-12 -1.7610168783e-11 1.1078931621e-14 1.6774479864e-14 5.7923845835e-15 -4.7260603707e-16
 751 2.9350228141e-10 3.6573890047e-12 -1.7598665190e-11 1.1094643568e-14 1.6691776819e-14 5.7866953716e-15 -4.6806471197e-16
 752 2.9456478539e-10 3.6219896060e-12 -1.7582354368e-11 1.1110442349e-14 1.6609573912e-14 5.7806800557e-15 -4.6352462631e-16
 753 2.9562195840e-10 3.5864646292e-12 -1.7561210478e-11 1.1126325576e-14 1.6527865055e-14 5.7743400252e-15 -4.5898812697e-16
 754 2.9667315154e-10 3.5508321376e-12 -1.7535207701e-11 1.1142290832e-14 1.6446644037e-14 5.7676767016e-15 -4.5445758451e-16
 755 2.9771770947e-10 3.5151103848e-12 -1.7504320243e-11 1.1158335667e-14 1.6365904527e-14 5.7606915386e-15 -4.4993539320e-16
 756 2.9875502288e-10 3.4793169286e-12 -1.7468532719e-11 1.1174457492e-14 1.6285640911e-14 5.7533861997e-15 -4.4542344793e-16
 757 2.9978468681e-10 3.4434659523e-12 -1.7427871538e-11 1.1190653255e-14 1.6205850830e-14 5.7457630956e-15 -4.4092156367e-16
 758 3.0080634533e-10 3.4075708930e-12 -1.7382374126e-11 1.1206919759e-14 1.6126532690e-14 5.7378248570e-15 -4.3642902563e-16
 759 3.0181963936e-10 3.3716453239e-12 -1.7332078596e-11 1.1223253768e-14 1.6047684826e-14 5.7295741591e-15 -4.3194510970e-16
 760 3.0282420665e-10 3.3357029551e-12 -1.7277023747e-11 1.1239652008e-14 1.5969305503e-14 5.7210137208e-15 -4.2746908241e-16
 761 3.0381968176e-10 3.2997576334e-12 -1.7217249074e-11 1.1256111163e-14 1.5891392917e-14 5.7121463057e-15 -4.2300020087e-16
 762 3.0480569608e-10 3.2638233434e-12 -1.7152794764e-11 1.1272627879e-14 1.5813945189e-14 5.7029747217e-15 -4.1853771274e-16
 763 3.0578187781e-10 3.2279142077e-12 -1.7083701699e-11 1.1289198765e-14 1.5736960372e-14 5.6935018211e-15 -4.1408085623e-16
 764 3.0674785193e-10 3.1920444871e-12 -1.7010011463e-11 1.1305820387e-14 1.5660436445e-14 5.6837305012e-15 -4.0962886004e-16
 765 3.0770324021e-10 3.1562285813e-12 -1.6931766341e-11 1.1322489273e-14 1.5584371316e-14 5.6736637043e-15 -4.0518094331e-16
 766 3.0864766119e-10 3.1204810294e-12 -1.6849009322e-11 1.1339201910e-14 1.5508762820e-14 5.6633044176e-15 -4.0073631565e-16
